Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
178223d1-4b60-48a9-bc16-c8f92ab5bf1f,Alex,Yangon,Member,Female,Sports and travel,92.13,6,27.639,580.419,3/6/2019,8:34:00 PM,Cash,552.78,4.761904762,27.639,8.3
5fd35982-62bb-4e0e-8847-8256f8eec754,Cairo,Mandalay,Normal,Female,Sports and travel,34.84,4,6.968,146.328,2/10/2019,6:36:00 PM,Cash,139.36,4.761904762,6.968,7.4
e1fd490c-4ece-44ac-9df1-ca46abb0c458,Cairo,Mandalay,Member,Female,Electronic accessories,87.45,6,26.235,550.935,2/17/2019,2:40:00 PM,Credit card,524.7,4.761904762,26.235,8.8
ae602526-574b-4e91-ac8a-3fd96709db40,Giza,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512.19,3/8/2019,4:43:00 PM,Ewallet,487.8,4.761904762,24.39,5.3
ad3bc1ce-3611-4d88-ba90-a0cf27a436c1,Giza,Naypyitaw,Normal,Female,Fashion accessories,90.22,3,13.533,284.193,2/18/2019,7:39:00 PM,Cash,270.66,4.761904762,13.533,6.2
5f395b1c-ff6f-4592-8a01-6c97d190b4cb,Alex,Yangon,Normal,Female,Electronic accessories,26.31,5,6.5775,138.1275,1/18/2019,8:59:00 PM,Credit card,131.55,4.761904762,6.5775,8.8
303a2cb1-d5ef-4bd1-8d5f-e00ed0443a0c,Alex,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2/18/2019,3:39:00 PM,Cash,206.52,4.761904762,10.326,9.8
efce80c0-c34b-47f2-9946-7ec7d2c91eca,Cairo,Mandalay,Normal,Female,Sports and travel,51.91,10,25.955,545.055,2/16/2019,12:21:00 PM,Cash,519.1,4.761904762,25.955,8.2
4b8a6ecb-12bb-463d-be38-61e265a41413,Alex,Yangon,Normal,Female,Sports and travel,72.5,8,29.0,609.0,3/16/2019,7:25:00 PM,Ewallet,580.0,4.761904762,29.0,9.2
5316a672-135e-466a-8caf-703720419f9c,Giza,Naypyitaw,Member,Female,Sports and travel,89.8,10,44.9,942.9,1/23/2019,1:00:00 PM,Credit card,898.0,4.761904762,44.9,5.4
05cb464e-9fb1-4cc7-b138-f1a1e34c2b33,Giza,Naypyitaw,Member,Male,Health and beauty,90.5,10,45.25,950.25,1/25/2019,1:48:00 PM,Cash,905.0,4.761904762,45.25,8.1
a24775c4-5731-4a0d-b6e6-067f1c63e922,Giza,Naypyitaw,Member,Female,Health and beauty,68.6,10,34.3,720.3,2/5/2019,7:57:00 PM,Cash,686.0,4.761904762,34.3,9.1
6970c262-e59d-433b-a52a-323ecadfbda6,Giza,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,31.9305,2/22/2019,10:36:00 AM,Credit card,30.41,4.761904762,1.5205,8.4
8584161c-7be6-412a-856a-e7e465f282a0,Alex,Yangon,Normal,Female,Home and lifestyle,77.95,6,23.385,491.085,1/21/2019,4:37:00 PM,Ewallet,467.7,4.761904762,23.385,8.0
e5d39a52-488b-4583-bc86-bd39a3c5cb9b,Giza,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.438,3/8/2019,5:11:00 PM,Credit card,277.56,4.761904762,13.878,9.5
d26f6413-ed05-447b-ba93-01acc4d9c104,Alex,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,316.47,2/10/2019,12:28:00 PM,Ewallet,301.4,4.761904762,15.07,9.2
98748737-b8a4-487b-8999-cee8e352d0f1,Giza,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,3/19/2019,12:46:00 PM,Credit card,264.56,4.761904762,13.228,5.6
9d954269-4087-44a4-ac5a-372baa43223d,Cairo,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,3/6/2019,3:07:00 PM,Credit card,574.88,4.761904762,28.744,6.2
9eda7ad4-0739-49a3-ba35-e52faba4c605,Alex,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.664,3/27/2019,1:48:00 PM,Credit card,259.68,4.761904762,12.984,4.9
4d9a8f98-43dd-4e09-81ff-169fc2fa4b25,Cairo,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.468,3/23/2019,7:20:00 PM,Credit card,366.16,4.761904762,18.308,4.8
12ed23dd-50df-49e1-a2d0-897f94627174,Giza,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.016,3/11/2019,4:07:00 PM,Credit card,241.92,4.761904762,12.096,7.3
000431a4-3cee-4e42-9d80-243dae7455cc,Alex,Yangon,Normal,Male,Fashion accessories,83.24,9,37.458,786.618,1/29/2019,11:56:00 AM,Credit card,749.16,4.761904762,37.458,7.4
590cf1c4-affb-4392-9495-5a72e2aca022,Giza,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.944,103.824,2/7/2019,6:23:00 PM,Ewallet,98.88,4.761904762,4.944,9.9
082033d4-6513-4761-8c54-7ca0d32cebef,Giza,Naypyitaw,Normal,Female,Sports and travel,80.97,8,32.388,680.148,1/28/2019,1:05:00 PM,Cash,647.76,4.761904762,32.388,9.3
b3068395-887b-430a-bb65-9a83c9120359,Alex,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,484.5225,2/20/2019,3:55:00 PM,Credit card,461.45,4.761904762,23.0725,9.0
9ec55bb1-24ad-4484-94a4-be00b6076bc3,Cairo,Mandalay,Member,Male,Electronic accessories,72.17,1,3.6085,75.7785,1/4/2019,7:40:00 PM,Cash,72.17,4.761904762,3.6085,6.1
c81e0c23-d084-42ea-a81f-eb96c144f7ce,Cairo,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,3/7/2019,1:58:00 PM,Ewallet,251.4,4.761904762,12.57,9.7
e197316f-b11d-4285-944c-c0c79fcb50a8,Cairo,Mandalay,Member,Male,Health and beauty,97.22,9,43.749,918.729,3/30/2019,2:43:00 PM,Ewallet,874.98,4.761904762,43.749,6.0
8856bebf-cc93-42ab-b48f-e2cc4d2a7373,Cairo,Mandalay,Normal,Male,Sports and travel,93.39,6,28.017,588.357,3/27/2019,7:18:00 PM,Ewallet,560.34,4.761904762,28.017,10.0
e2b96b1f-4758-485b-8741-719b53aa2484,Giza,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.272,362.712,1/19/2019,7:39:00 PM,Credit card,345.44,4.761904762,17.272,8.3
705ed1bb-f40b-4d7d-a01e-993a44532776,Alex,Yangon,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,2/25/2019,4:21:00 PM,Cash,63.69,4.761904762,3.1845,6.0
72ed20ad-d6c6-4d46-a2a5-50379c8e03a6,Alex,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,3/13/2019,7:44:00 PM,Credit card,320.53,4.761904762,16.0265,7.0
10600904-e545-4eaf-bee9-e5f38d92df8a,Giza,Naypyitaw,Normal,Male,Sports and travel,76.4,2,7.64,160.44,1/30/2019,7:42:00 PM,Ewallet,152.8,4.761904762,7.64,6.5
a596fa8d-a681-4e82-9e4a-f08d1cc20d5d,Cairo,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,418.95,2/20/2019,3:24:00 PM,Credit card,399.0,4.761904762,19.95,5.9
c8a3e641-6541-417a-acae-baebd6118ccf,Cairo,Mandalay,Member,Male,Health and beauty,42.57,8,17.028,357.588,2/25/2019,2:12:00 PM,Ewallet,340.56,4.761904762,17.028,5.6
0066eb1a-c537-46a4-ba92-b5257063aee1,Giza,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,1/16/2019,1:32:00 PM,Cash,955.8,4.761904762,47.79,4.8
20117348-dce3-4b75-9c65-905d03c0489f,Alex,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,1039.29,2/8/2019,4:20:00 PM,Credit card,989.8,4.761904762,49.49,8.7
0c2e6d90-4779-4c6a-ba97-ff276a5c2cac,Alex,Yangon,Normal,Male,Food and beverages,51.28,6,15.384,323.064,1/19/2019,4:31:00 PM,Cash,307.68,4.761904762,15.384,6.5
7a4eca6e-204b-4750-af69-3e9969f1d45d,Alex,Yangon,Member,Male,Sports and travel,69.52,7,24.332,510.972,2/1/2019,3:10:00 PM,Credit card,486.64,4.761904762,24.332,8.5
44f297f7-e854-4927-ba15-e63da3f020b7,Alex,Yangon,Normal,Male,Health and beauty,70.01,5,17.5025,367.5525,1/3/2019,11:36:00 AM,Ewallet,350.05,4.761904762,17.5025,5.5
61a4350a-a3fa-4873-b4f4-fd828b7164ed,Cairo,Mandalay,Member,Male,Food and beverages,80.05,5,20.0125,420.2625,1/26/2019,12:45:00 PM,Credit card,400.25,4.761904762,20.0125,9.4
207c18be-33aa-4e02-8199-949869d629ed,Giza,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,3/3/2019,7:17:00 PM,Cash,166.8,4.761904762,8.34,6.3
d8e0e088-a882-4324-ae76-d3611f23fef4,Cairo,Mandalay,Member,Male,Electronic accessories,52.89,6,15.867,333.207,1/19/2019,5:34:00 PM,Credit card,317.34,4.761904762,15.867,9.8
f9a7387b-eade-4898-a2b2-64cad24b4b89,Cairo,Mandalay,Normal,Male,Food and beverages,19.79,8,7.916,166.236,1/18/2019,12:04:00 PM,Ewallet,158.32,4.761904762,7.916,8.7
4dff5541-3008-49fd-85c7-377703819564,Alex,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,3/21/2019,4:21:00 PM,Ewallet,304.56,4.761904762,15.228,8.8
baa86bc5-2922-4fb8-88ba-df3061edb01b,Alex,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,3/3/2019,5:01:00 PM,Credit card,177.36,4.761904762,8.868,9.6
2e164b7b-57d1-43ba-8c0e-98ac63d8c294,Giza,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.8785,165.4485,2/13/2019,10:50:00 AM,Credit card,157.57,4.761904762,7.8785,4.8
5320ecd8-9fb7-4413-a073-dac1eb5d2eb0,Alex,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.444,3/23/2019,7:16:00 PM,Ewallet,443.28,4.761904762,22.164,4.4
11841b30-995b-4062-8190-887bc4502b88,Giza,Naypyitaw,Member,Male,Health and beauty,86.8,3,13.02,273.42,1/28/2019,4:47:00 PM,Ewallet,260.4,4.761904762,13.02,9.9
633e806f-9523-4214-8526-ba57d204bfd1,Giza,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.491,472.311,2/9/2019,10:00:00 AM,Cash,449.82,4.761904762,22.491,5.7
0d065911-9d48-4062-880f-78b1868849df,Giza,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.388,323.148,1/23/2019,11:51:00 AM,Cash,307.76,4.761904762,15.388,7.7
7ce2c59f-8b6b-4697-910e-b5331e6ccaa6,Alex,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,3/23/2019,10:55:00 AM,Ewallet,155.0,4.761904762,7.75,8.0
7ef916a7-edcb-4971-b8e6-7f2528ab80dc,Giza,Naypyitaw,Normal,Male,Health and beauty,34.31,8,13.724,288.204,1/25/2019,3:00:00 PM,Ewallet,274.48,4.761904762,13.724,5.7
b4fe4da7-dd0a-4668-b3bb-af00b676cec2,Alex,Yangon,Normal,Female,Sports and travel,12.34,7,4.319,90.699,3/4/2019,11:19:00 AM,Credit card,86.38,4.761904762,4.319,6.7
db6e26c5-4582-4dbd-bc50-7f0cf5bd5bbc,Cairo,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.952,3/5/2019,7:46:00 PM,Ewallet,54.24,4.761904762,2.712,8.0
c396fcb6-a220-4b47-899c-cd1f6f26c52e,Cairo,Mandalay,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,3/3/2019,7:00:00 PM,Ewallet,755.92,4.761904762,37.796,7.5
1d7a4610-82d7-47ad-841d-522b0ef09658,Cairo,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.294,195.174,2/8/2019,10:53:00 AM,Cash,185.88,4.761904762,9.294,7.0
6b2a196f-2504-43c6-8c7e-1c990b49d3f2,Alex,Yangon,Normal,Male,Home and lifestyle,74.07,1,3.7035,77.7735,2/10/2019,12:50:00 PM,Ewallet,74.07,4.761904762,3.7035,9.9
f01a9445-0d6f-4b7e-b416-ed565bafd5c4,Giza,Naypyitaw,Normal,Female,Home and lifestyle,69.81,4,13.962,293.202,1/28/2019,8:50:00 PM,Credit card,279.24,4.761904762,13.962,5.9
dbb24fc7-13b7-4cb2-af91-64ef098b82a1,Cairo,Mandalay,Normal,Female,Home and lifestyle,77.04,3,11.556,242.676,2/11/2019,10:39:00 AM,Credit card,231.12,4.761904762,11.556,7.2
492f30fe-3d7c-4384-a0cc-32f24ac94b29,Cairo,Mandalay,Normal,Female,Fashion accessories,73.52,2,7.352,154.392,1/15/2019,1:41:00 PM,Ewallet,147.04,4.761904762,7.352,4.6
6577b0db-0c28-4540-b0dc-6a42895a8dc0,Giza,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,3/16/2019,7:08:00 PM,Cash,790.2,4.761904762,39.51,9.2
bc1eda8e-aa66-4a94-a522-30967a69786e,Cairo,Mandalay,Normal,Male,Home and lifestyle,25.55,4,5.11,107.31,1/26/2019,8:23:00 PM,Ewallet,102.2,4.761904762,5.11,5.7
d64ab87a-56fc-4805-b898-15b76deff121,Alex,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,3/19/2019,11:30:00 AM,Credit card,163.55,4.761904762,8.1775,9.9
336e80e1-48b5-41be-8d67-b2cebcefedfb,Giza,Naypyitaw,Member,Female,Fashion accessories,74.29,1,3.7145,78.0045,1/13/2019,7:30:00 PM,Cash,74.29,4.761904762,3.7145,5.0
d2a7e1d3-297b-4432-9b9c-3bfce671b310,Giza,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,3/26/2019,6:03:00 PM,Cash,87.4,4.761904762,4.37,4.9
618a80e6-2060-42b7-980c-65ce61b1a120,Alex,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,3/23/2019,10:13:00 AM,Ewallet,25.29,4.761904762,1.2645,6.1
0986b68d-5eb7-4839-9180-ccd4af77a86e,Giza,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,3/12/2019,7:58:00 PM,Credit card,166.0,4.761904762,8.3,8.2
0db7ee50-4e68-4f3c-af9f-f08ca38c1d41,Giza,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.8475,374.7975,2/17/2019,7:57:00 PM,Credit card,356.95,4.761904762,17.8475,5.5
d8c8eef5-4505-43dc-ae33-4d931e338b90,Giza,Naypyitaw,Member,Female,Sports and travel,19.15,6,5.745,120.645,1/29/2019,10:01:00 AM,Credit card,114.9,4.761904762,5.745,6.8
ef6f12de-d414-4d2a-b1a7-cf2aac4c11c5,Cairo,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.458,3/15/2019,11:57:00 AM,Cash,229.96,4.761904762,11.498,6.6
c1a3a648-38dc-4ad5-9c6f-95bec18079ce,Giza,Naypyitaw,Normal,Male,Electronic accessories,61.41,7,21.4935,451.3635,1/14/2019,10:02:00 AM,Cash,429.87,4.761904762,21.4935,9.8
a3bbc428-9e81-492b-9d3a-2beb1e7fe414,Cairo,Mandalay,Member,Male,Health and beauty,25.9,10,12.95,271.95,2/6/2019,2:51:00 PM,Ewallet,259.0,4.761904762,12.95,8.7
c40c4e22-792c-426e-bfed-dcc2ab13ae64,Cairo,Mandalay,Member,Male,Home and lifestyle,17.77,5,4.4425,93.2925,2/15/2019,12:42:00 PM,Credit card,88.85,4.761904762,4.4425,5.4
77977632-aeeb-4a4c-8a82-9bc16043b6da,Alex,Yangon,Normal,Female,Health and beauty,23.03,9,10.3635,217.6335,1/3/2019,12:02:00 PM,Ewallet,207.27,4.761904762,10.3635,7.9
8c6a4da2-96b9-47e9-bbcb-ef4f1464b4a5,Giza,Naypyitaw,Member,Female,Electronic accessories,66.65,9,29.9925,629.8425,1/4/2019,6:19:00 PM,Credit card,599.85,4.761904762,29.9925,9.7
c8d513c4-59fc-4d8c-9f4f-2d4cfbecd2e3,Giza,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.265,299.565,3/18/2019,5:38:00 PM,Ewallet,285.3,4.761904762,14.265,7.8
76fa4b60-0b87-4de1-af03-5a31f86963dc,Cairo,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,3/28/2019,1:41:00 PM,Ewallet,91.11,4.761904762,4.5555,5.1
8371851b-489f-46f2-bbb8-ab1321c2f519,Cairo,Mandalay,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,3/2/2019,7:42:00 PM,Credit card,897.57,4.761904762,44.8785,6.5
85ce1276-1681-419f-ab49-859886b9521d,Alex,Yangon,Normal,Male,Electronic accessories,26.23,9,11.8035,247.8735,1/25/2019,8:24:00 PM,Ewallet,236.07,4.761904762,11.8035,5.9
152e964b-81cf-41ef-b2a0-c50266875cc8,Giza,Naypyitaw,Normal,Female,Food and beverages,93.26,9,41.967,881.307,1/16/2019,6:08:00 PM,Cash,839.34,4.761904762,41.967,8.8
8458baba-0bdc-4736-af0b-c4c20c4182c2,Cairo,Mandalay,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,3/20/2019,7:17:00 PM,Ewallet,461.8,4.761904762,23.09,4.9
1c41f63a-c958-431b-8d0d-51b6b2751499,Cairo,Mandalay,Normal,Male,Sports and travel,46.42,3,6.963,146.223,1/4/2019,1:24:00 PM,Credit card,139.26,4.761904762,6.963,4.4
a8d980d6-5063-46be-a2b8-bfdae2382b3e,Cairo,Mandalay,Member,Female,Sports and travel,29.61,7,10.3635,217.6335,3/11/2019,3:53:00 PM,Cash,207.27,4.761904762,10.3635,6.5
2390c96c-ddc2-475b-91de-f877dd087681,Alex,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,3/22/2019,3:05:00 PM,Credit card,18.28,4.761904762,0.914,8.3
a8d3b51b-381c-457f-acdc-2cdb5c85e6bd,Cairo,Mandalay,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,3/24/2019,6:27:00 PM,Cash,123.85,4.761904762,6.1925,8.5
9b49f0c5-a4eb-4cd8-9123-49d3838f7d6f,Alex,Yangon,Member,Female,Electronic accessories,94.64,3,14.196,298.116,2/21/2019,4:55:00 PM,Cash,283.92,4.761904762,14.196,5.5
731d07ef-d065-4e1f-b774-84e80fcd9e47,Cairo,Mandalay,Normal,Male,Fashion accessories,94.87,8,37.948,796.908,2/12/2019,12:58:00 PM,Ewallet,758.96,4.761904762,37.948,8.7
ffdfbeb3-25b0-441d-97be-b52f6d56846d,Cairo,Mandalay,Normal,Female,Food and beverages,57.34,3,8.601,180.621,3/10/2019,6:59:00 PM,Credit card,172.02,4.761904762,8.601,7.9
1e6a1b7c-880c-4850-8c31-65db8c06239b,Cairo,Mandalay,Normal,Male,Electronic accessories,45.35,6,13.605,285.705,1/31/2019,1:44:00 PM,Ewallet,272.1,4.761904762,13.605,6.1
c4bb6e25-9f9e-463f-8ad8-9eb0539e62f8,Cairo,Mandalay,Normal,Male,Food and beverages,62.08,7,21.728,456.288,3/6/2019,1:46:00 PM,Ewallet,434.56,4.761904762,21.728,5.4
8e745656-f904-4af0-8727-4b8a59fabc9b,Giza,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,2.9525,62.0025,2/17/2019,6:06:00 PM,Cash,59.05,4.761904762,2.9525,9.4
ca2e67a4-d55e-4b89-a430-ed95bf7eaeb6,Giza,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.627,13.167,2/21/2019,12:38:00 PM,Cash,12.54,4.761904762,0.627,8.2
1e0f8158-4a16-4c3e-86a1-48c9fbaa7cb9,Alex,Yangon,Normal,Male,Food and beverages,43.25,2,4.325,90.825,3/20/2019,3:56:00 PM,Cash,86.5,4.761904762,4.325,6.2
9228a87b-4d19-468d-8cf6-045db942cc7b,Giza,Naypyitaw,Member,Female,Sports and travel,87.16,2,8.716,183.036,1/11/2019,2:29:00 PM,Credit card,174.32,4.761904762,8.716,9.7
c0d7fb10-e081-4179-9330-9eb5dc7c8004,Cairo,Mandalay,Member,Male,Health and beauty,69.37,9,31.2165,655.5465,1/26/2019,7:14:00 PM,Ewallet,624.33,4.761904762,31.2165,4.0
e46a9c13-c614-48f9-91ae-ffef751d18ea,Giza,Naypyitaw,Member,Male,Electronic accessories,37.06,4,7.412,155.652,1/31/2019,4:24:00 PM,Ewallet,148.24,4.761904762,7.412,9.7
04832b20-0e53-4dd2-a3a9-322c7b52c3ed,Cairo,Mandalay,Member,Female,Electronic accessories,90.7,6,27.21,571.41,2/26/2019,10:52:00 AM,Cash,544.2,4.761904762,27.21,5.3
d617ef02-bacf-491c-8892-49e8ac525e49,Alex,Yangon,Normal,Female,Home and lifestyle,63.42,8,25.368,532.728,3/11/2019,12:55:00 PM,Ewallet,507.36,4.761904762,25.368,7.4
70a14ced-53ce-484e-a81e-f4d6ecb931ef,Cairo,Mandalay,Normal,Female,Fashion accessories,81.37,2,8.137,170.877,1/26/2019,7:28:00 PM,Cash,162.74,4.761904762,8.137,6.5
4f061325-04a1-44de-9df1-f842eeea5b7f,Cairo,Mandalay,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,3/12/2019,1:52:00 PM,Credit card,31.77,4.761904762,1.5885,8.7
ca289c97-c5c3-47fd-b744-f856e62e9846,Cairo,Mandalay,Normal,Female,Health and beauty,84.09,9,37.8405,794.6505,2/11/2019,10:54:00 AM,Cash,756.81,4.761904762,37.8405,8.0
49d8989c-15f6-4630-87e0-0069d5638c2f,Cairo,Mandalay,Member,Male,Fashion accessories,73.82,4,14.764,310.044,2/21/2019,6:31:00 PM,Cash,295.28,4.761904762,14.764,6.7
a9d78873-c5d5-45f2-a763-bf6d39050d63,Alex,Yangon,Member,Male,Health and beauty,51.94,10,25.97,545.37,3/9/2019,6:24:00 PM,Ewallet,519.4,4.761904762,25.97,6.5
ed4727e7-13a1-4dc2-9d7a-35999066a0e2,Alex,Yangon,Normal,Female,Sports and travel,93.14,2,9.314,195.594,1/20/2019,6:09:00 PM,Ewallet,186.28,4.761904762,9.314,4.1
44908a9e-a97f-4bdf-8fa3-9732bbcba6cf,Giza,Naypyitaw,Normal,Male,Health and beauty,17.41,5,4.3525,91.4025,1/28/2019,3:16:00 PM,Credit card,87.05,4.761904762,4.3525,4.9
9cae9cdc-f4b0-4f9c-acba-295853e718f7,Giza,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,232.155,3/5/2019,5:07:00 PM,Credit card,221.1,4.761904762,11.055,8.6
e8aa4912-f968-4131-ba1f-84b4996153b7,Cairo,Mandalay,Member,Female,Electronic accessories,13.22,5,3.305,69.405,3/2/2019,7:26:00 PM,Cash,66.1,4.761904762,3.305,4.3
45d4797f-dd4f-4369-b497-e2be6d3ebbc9,Alex,Yangon,Normal,Male,Fashion accessories,89.69,1,4.4845,94.1745,1/11/2019,11:20:00 AM,Ewallet,89.69,4.761904762,4.4845,4.9
03cf1807-2fd9-4da2-b3b0-3683e2f06f08,Alex,Yangon,Normal,Male,Food and beverages,24.94,9,11.223,235.683,1/11/2019,4:49:00 PM,Credit card,224.46,4.761904762,11.223,5.6
7ef4fb8c-fc23-4b3c-aea8-f0c7d5bf3969,Alex,Yangon,Normal,Male,Health and beauty,59.77,2,5.977,125.517,3/11/2019,12:01:00 PM,Credit card,119.54,4.761904762,5.977,5.8
1a90ea15-bdd8-42c2-91e6-b97beeace4f8,Giza,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,195.72,2/28/2019,6:37:00 PM,Credit card,186.4,4.761904762,9.32,6.0
116503ef-b8ad-4444-839d-0b685e53bb42,Alex,Yangon,Member,Male,Home and lifestyle,62.65,4,12.53,263.13,1/5/2019,11:25:00 AM,Cash,250.6,4.761904762,12.53,4.2
d413e281-9f3c-46e9-bac2-a7d307b26f02,Cairo,Mandalay,Normal,Male,Home and lifestyle,93.87,8,37.548,788.508,2/2/2019,6:42:00 PM,Credit card,750.96,4.761904762,37.548,8.3
fb8bad7f-2642-4c2d-ab32-e7fea59938ad,Alex,Yangon,Member,Male,Home and lifestyle,47.59,8,19.036,399.756,1/1/2019,2:47:00 PM,Cash,380.72,4.761904762,19.036,5.7
560ece40-ee1b-4185-b6bc-f0e5f8cdbc4a,Cairo,Mandalay,Member,Female,Electronic accessories,81.4,3,12.21,256.41,2/9/2019,7:43:00 PM,Cash,244.2,4.761904762,12.21,4.8
aa3dafa9-37ca-45ac-ba42-9e7a65542130,Alex,Yangon,Member,Male,Fashion accessories,17.94,5,4.485,94.185,1/23/2019,2:04:00 PM,Ewallet,89.7,4.761904762,4.485,6.8
361bba2f-be73-40f7-9a47-6666e8786b7e,Alex,Yangon,Member,Male,Electronic accessories,77.72,4,15.544,326.424,1/7/2019,4:11:00 PM,Credit card,310.88,4.761904762,15.544,8.8
c98833de-78dc-441b-8f2f-433de1833954,Cairo,Mandalay,Normal,Male,Food and beverages,73.06,7,25.571,536.991,1/14/2019,7:06:00 PM,Credit card,511.42,4.761904762,25.571,4.2
edc677ab-67da-4c59-9539-2cb643d3d63a,Cairo,Mandalay,Member,Male,Food and beverages,46.55,9,20.9475,439.8975,2/2/2019,3:34:00 PM,Ewallet,418.95,4.761904762,20.9475,6.4
ec7208c2-aada-4246-a7e6-c647e3faccb0,Giza,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,369.495,3/17/2019,7:06:00 PM,Credit card,351.9,4.761904762,17.595,8.4
b5d46dd0-6278-41be-908c-61f51cdfd2f9,Giza,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.439,30.219,3/2/2019,7:44:00 PM,Credit card,28.78,4.761904762,1.439,7.2
435abcc2-de4e-41ca-9e22-6bd8047314b9,Alex,Yangon,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,3/16/2019,11:22:00 AM,Cash,95.0,4.761904762,4.75,5.2
ce736f84-64ae-4065-9405-8f7251bc2ab3,Alex,Yangon,Member,Male,Home and lifestyle,58.9,8,23.56,494.76,1/6/2019,11:23:00 AM,Cash,471.2,4.761904762,23.56,8.9
87301153-cfbd-441e-8696-bb77b318a8a1,Cairo,Mandalay,Member,Male,Fashion accessories,32.62,4,6.524,137.004,1/29/2019,2:12:00 PM,Cash,130.48,4.761904762,6.524,9.0
b72a2f74-8494-4b4a-8032-30e83ac34f56,Alex,Yangon,Member,Male,Electronic accessories,66.35,1,3.3175,69.6675,1/31/2019,10:46:00 AM,Credit card,66.35,4.761904762,3.3175,9.7
2f17763f-3ae9-4ad8-9665-e9e1b547f87d,Alex,Yangon,Member,Male,Home and lifestyle,25.91,6,7.773,163.233,2/5/2019,10:16:00 AM,Ewallet,155.46,4.761904762,7.773,8.7
b15c352a-5778-406c-8cb8-ff185614cf33,Alex,Yangon,Member,Male,Electronic accessories,32.25,4,6.45,135.45,2/13/2019,12:38:00 PM,Ewallet,129.0,4.761904762,6.45,6.5
3c3f3196-b5a4-4bdd-964c-f115f8816803,Giza,Naypyitaw,Member,Male,Electronic accessories,65.94,4,13.188,276.948,2/7/2019,1:05:00 PM,Credit card,263.76,4.761904762,13.188,6.9
11290326-362b-4f41-aa76-1f3d52f3aa35,Alex,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,3/19/2019,1:25:00 PM,Ewallet,675.54,4.761904762,33.777,6.2
d3be942f-6a3c-45b1-a30c-8b00e64d6c4f,Giza,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,3/7/2019,2:53:00 PM,Ewallet,65.8,4.761904762,3.29,5.6
