po_id,supplier_id,product_id,po_date,quantity,unit_cost,total_value,order_status
PROD0497,PROD0497,PROD0097,2026-07-28,1701,15793.506673175552,17200880.765915364,Cancelled
PROD0498,PROD0498,PROD0097,2025-02-25,1608,18693.702890274322,19022650.98641643,Delivered
PROD0499,PROD0499,PROD0063,2026-06-16,1541,19762.47616345667,22735510.322562207,Delivered
PROD0500,PROD0500,PROD0063,2026-04-02,2053,18134.436422170962,26713255.7855164,Delivered
PROD0501,PROD0501,PROD0063,2025-12-14,1678,19089.878696312288,25418750.93715919,Delivered
PROD0502,PROD0502,PROD0063,2025-01-13,1560,16518.772565047453,18119680.32826378,In Transit
PROD0503,PROD0503,PROD0063,2026-07-11,2039,20087.676565095986,30115387.42720875,Delivered
PROD0504,PROD0504,PROD0063,2025-09-27,1688,16208.552674296623,19486385.839787006,Delivered
PROD0505,PROD0505,PROD0063,2025-11-15,1297,19702.076213901786,13758032.4542699,In Transit
PROD0506,PROD0506,PROD0063,2026-02-01,1468,17760.1365525011,19672167.052016232,Delivered
PROD0507,PROD0507,PROD0063,2025-04-30,1426,20385.766270256725,20586822.325689636,Partially Received
PROD0508,PROD0508,PROD0063,2026-03-25,2086,20471.952462383437,30253533.411791816,Cancelled
PROD0509,PROD0509,PROD0063,2026-04-07,1975,14836.953742535698,24066467.961963,Delivered
PROD0510,PROD0510,PROD0063,2026-03-05,1342,20323.510754164883,21378372.09357553,Delivered
PROD0511,PROD0511,PROD0063,2026-01-26,1602,14535.155813952697,17211618.9268264,Delivered
PROD0512,PROD0512,PROD0031,2026-08-13,2093,14946.251604023384,26923000.530394632,Delivered
PROD0513,PROD0513,PROD0031,2026-03-12,1315,19341.776493706635,14440761.9717183,Delivered
PROD0514,PROD0514,PROD0031,2026-03-06,1341,13562.63403050045,13035432.002764387,In Transit
PROD0515,PROD0515,PROD0031,2025-06-01,1575,16136.699237292622,19571487.160551906,Delivered
PROD0516,PROD0516,PROD0031,2026-03-21,1426,20259.592254273528,20496643.78438032,Delivered
PROD0517,PROD0517,PROD0031,2025-05-14,1720,15075.748368610592,14931977.93390812,Delivered
PROD0518,PROD0518,PROD0031,2025-06-13,1768,19629.800804595132,24408387.693157822,Cancelled
PROD0519,PROD0519,PROD0031,2026-05-30,1913,20228.46075083772,27976274.954290442,Partially Received
PROD0520,PROD0520,PROD0031,2026-06-24,1708,13155.383181393916,14894901.517239556,Delivered
PROD0521,PROD0521,PROD0031,2025-09-07,1856,17757.34976297977,21529876.107557017,In Transit
PROD0522,PROD0522,PROD0031,2025-08-21,1796,20259.772037403607,27034969.826754574,Delivered
PROD0523,PROD0523,PROD0031,2025-11-02,1964,18818.79388583829,27972692.922485594,Pending
PROD0524,PROD0524,PROD0031,2025-12-30,2024,19840.590590584157,29034729.07168297,In Transit
PROD0525,PROD0525,PROD0181,2025-12-10,1688,16690.617387152328,16179508.679032868,Partially Received
PROD0526,PROD0526,PROD0181,2026-05-24,1956,19249.47930375319,28458919.069953773,Delivered
PROD0527,PROD0527,PROD0181,2025-07-12,2078,19951.52743552697,30112017.11917056,Delivered
PROD0528,PROD0528,PROD0181,2026-02-03,1883,16097.31991072322,20163216.081904616,Cancelled
PROD0529,PROD0529,PROD0181,2025-07-24,1472,20233.64934170041,18467984.047519125,Delivered
PROD0530,PROD0530,PROD0181,2026-05-28,1356,17405.981991308956,14058969.344920618,Delivered
PROD0531,PROD0531,PROD0181,2026-01-25,1741,20453.009594453135,28387086.4624744,Pending
PROD0532,PROD0532,PROD0181,2025-07-24,1938,17600.115045551647,25711235.645802967,Pending
PROD0533,PROD0533,PROD0181,2025-12-24,1629,15018.743298978527,19223386.338033635,In Transit
PROD0534,PROD0534,PROD0181,2026-03-04,1909,18939.032295283247,27852639.988756754,Pending
PROD0535,PROD0535,PROD0181,2026-04-01,1296,17614.05820144279,13235456.358349355,Pending
PROD0536,PROD0536,PROD0181,2026-02-01,1486,12657.66180665068,13175123.808879422,Delivered
PROD0537,PROD0537,PROD0181,2025-10-29,1685,18156.627031041986,21412935.891832165,In Transit
PROD0538,PROD0538,PROD0168,2026-08-11,1759,17634.66875998966,21468976.41786452,Pending
PROD0539,PROD0539,PROD0168,2026-08-17,1883,16187.166540592505,27297394.35688513,Partially Received
PROD0540,PROD0540,PROD0168,2025-04-15,2069,19820.62768352833,29199997.72918362,Delivered
PROD0541,PROD0541,PROD0168,2026-02-19,1551,15097.066694123745,16763007.321725653,Delivered
PROD0542,PROD0542,PROD0168,2025-08-23,1445,13272.04748686591,14052268.81897782,Pending
PROD0543,PROD0543,PROD0168,2025-01-20,2095,18211.30687959031,30118274.077421457,Delivered
PROD0544,PROD0544,PROD0168,2026-06-20,1320,17719.25786376783,13471424.888062345,Delivered
PROD0545,PROD0545,PROD0168,2025-11-02,1674,16568.891497239878,19169921.12319385,Pending
PROD0546,PROD0546,PROD0168,2025-10-30,1290,18259.480309822837,14265339.091069393,Delivered
PROD0547,PROD0547,PROD0168,2025-06-27,1714,17815.066053331248,18472638.45367721,Delivered
PROD0548,PROD0548,PROD0168,2025-08-17,1291,20150.597222424713,17206869.878659807,Delivered
PROD0549,PROD0549,PROD0168,2026-07-28,2019,19723.55334016983,28742224.342877094,Delivered
PROD0550,PROD0550,PROD0168,2025-09-24,1433,14820.410419106503,13281604.091884788,Pending
PROD0551,PROD0551,PROD0044,2026-07-18,2022,14747.557527684292,24004555.436336,Delivered
PROD0552,PROD0552,PROD0044,2026-04-14,1799,18756.39686017037,20788639.664429463,Delivered
PROD0553,PROD0553,PROD0044,2026-05-18,1317,19592.239793287263,17967963.977968376,Delivered
PROD0554,PROD0554,PROD0044,2025-03-02,2070,12109.722783520938,17972738.07906055,Delivered
PROD0555,PROD0555,PROD0044,2026-08-27,2021,12588.744416116415,21541045.111860566,Delivered
PROD0556,PROD0556,PROD0044,2026-08-15,1912,17897.75824359858,24655580.67696139,Delivered
PROD0557,PROD0557,PROD0044,2025-01-07,1487,17906.861938884562,17952505.579921015,In Transit
PROD0558,PROD0558,PROD0044,2025-12-25,2026,19638.03069471463,29192332.09263751,Delivered
PROD0559,PROD0559,PROD0044,2026-05-18,1412,20036.22892784443,22588895.216895517,Delivered
PROD0560,PROD0560,PROD0044,2026-04-01,1477,17841.840741657456,17222833.993708592,Delivered
PROD0561,PROD0561,PROD0044,2026-02-28,1856,20418.475794213507,28525993.767673675,Delivered
PROD0562,PROD0562,PROD0044,2025-06-07,1335,15344.693128099134,13771290.093560189,Delivered
PROD0563,PROD0563,PROD0044,2025-04-06,1889,17665.814225315113,23668023.918497574,Delivered
PROD0564,PROD0564,PROD0183,2026-02-04,1448,16792.996055023144,13854932.585403835,Delivered
PROD0565,PROD0565,PROD0183,2025-08-12,1945,20220.013672136534,27689186.638070434,Delivered
PROD0566,PROD0566,PROD0183,2026-03-02,1444,16258.632395689781,19370383.50177574,Pending
PROD0567,PROD0567,PROD0183,2026-03-23,2059,19939.978961690096,29051810.268709082,Delivered
PROD0568,PROD0568,PROD0183,2025-11-15,1923,18327.283928704994,20785085.64830587,Pending
PROD0569,PROD0569,PROD0183,2025-05-11,2020,12341.62942325472,17945006.40785905,Pending
PROD0570,PROD0570,PROD0183,2025-08-06,1871,13717.059092512414,17974872.076021753,Delivered
PROD0571,PROD0571,PROD0183,2026-08-23,1384,20452.626287001083,24390908.275276646,Delivered
PROD0572,PROD0572,PROD0183,2025-01-10,1501,19348.58304021053,20589512.57664993,Delivered
PROD0573,PROD0573,PROD0183,2026-07-21,1714,19135.309883303962,24401950.60621087,Delivered
PROD0574,PROD0574,PROD0183,2025-08-06,2085,17827.608338129983,27417047.93221676,In Transit
PROD0575,PROD0575,PROD0183,2026-03-24,2074,13283.610096533399,25971895.833848182,Delivered
PROD0576,PROD0576,PROD0183,2025-05-29,1490,18938.53035654457,18794133.23651081,Pending
PROD0577,PROD0577,PROD0060,2026-07-05,1705,16771.416048701798,19244642.08811378,Delivered
PROD0578,PROD0578,PROD0060,2025-11-29,1722,17894.433539094312,18789764.674320668,Pending
PROD0579,PROD0579,PROD0060,2025-11-21,2017,16243.947998685344,22176118.409631725,Pending
PROD0580,PROD0580,PROD0060,2025-06-01,1564,19084.74098525718,21110170.722879857,Delivered
PROD0581,PROD0581,PROD0060,2026-04-12,2027,13860.25303043513,23282758.540812917,Partially Received
PROD0582,PROD0582,PROD0060,2026-03-10,2056,18455.14449859991,27693029.30378226,Cancelled
PROD0583,PROD0583,PROD0060,2026-01-06,1920,17710.479861553464,23499620.785361033,Delivered
PROD0584,PROD0584,PROD0060,2026-02-05,1393,17050.940703867553,14137485.114260599,Delivered
PROD0585,PROD0585,PROD0060,2025-02-10,1707,19269.468626435377,25924395.829394497,Delivered
PROD0586,PROD0586,PROD0060,2025-08-21,1853,11957.55072442701,17937848.493481964,Delivered
PROD0587,PROD0587,PROD0060,2026-08-18,1980,19285.220609871158,26141600.152459044,In Transit
PROD0588,PROD0588,PROD0060,2025-05-13,1788,19839.795441401107,24187040.057604767,Delivered
PROD0589,PROD0589,PROD0060,2025-03-27,1949,19602.295433836276,26165967.073878564,Delivered
PROD0590,PROD0590,PROD0143,2025-12-14,1320,16239.261415341356,17018543.45522739,Pending
PROD0591,PROD0591,PROD0143,2025-10-27,1871,18124.463810082463,21479441.33241469,Delivered
PROD0592,PROD0592,PROD0143,2026-04-10,1536,11916.63679994944,12558698.921997216,In Transit
PROD0593,PROD0593,PROD0143,2025-04-13,2031,19477.371530081135,27618972.512340676,Delivered
PROD0594,PROD0594,PROD0143,2025-08-14,1533,12239.319376743008,12894505.658343637,Pending
PROD0595,PROD0595,PROD0143,2026-03-21,2002,20536.45761544212,30164742.069547568,In Transit
PROD0596,PROD0596,PROD0143,2025-03-23,1717,12355.67013649781,12914615.629119817,Delivered
PROD0597,PROD0597,PROD0143,2025-10-10,1909,14054.140847794926,16282555.983243557,In Transit
PROD0598,PROD0598,PROD0143,2026-03-16,1777,16285.841445857799,19577291.316756226,Delivered
PROD0599,PROD0599,PROD0143,2025-07-04,2022,20264.50276727491,29429763.455269746,Pending
PROD0600,PROD0600,PROD0143,2025-10-22,1631,18645.26978695677,20337686.137481987,In Transit
PROD0601,PROD0601,PROD0143,2025-12-14,1826,15952.847986465982,19842611.922241986,Delivered
PROD0602,PROD0602,PROD0144,2025-11-16,1885,18153.448742012635,20614821.87873273,Pending
PROD0603,PROD0603,PROD0144,2026-04-07,1584,15665.945290005251,16732744.418943705,Partially Received
PROD0604,PROD0604,PROD0144,2025-09-24,1297,19601.822186868605,13337646.872979695,Pending
PROD0605,PROD0605,PROD0144,2025-04-26,1631,16181.018725545538,18176730.40857488,In Transit
PROD0606,PROD0606,PROD0144,2025-03-21,1922,15974.276620315053,24060328.894842826,Pending
PROD0607,PROD0607,PROD0144,2026-03-31,1599,17247.979348729663,14903081.80310762,Delivered
PROD0608,PROD0608,PROD0144,2026-01-02,1770,12371.972304360466,15483623.615975212,Pending
PROD0609,PROD0609,PROD0144,2025-12-28,1992,17137.739471117107,26832652.334894218,Pending
PROD0610,PROD0610,PROD0144,2025-08-16,1306,15427.565282766383,12694771.785517985,Delivered
PROD0611,PROD0611,PROD0144,2025-07-14,1572,15322.69638392093,14385882.948285671,Delivered
PROD0612,PROD0612,PROD0144,2025-09-11,1737,14451.551386012476,17252166.37319695,Delivered
PROD0613,PROD0613,PROD0144,2025-01-20,1547,16640.353511700327,19812004.85227833,Delivered
PROD0614,PROD0614,PROD0146,2025-08-20,1791,19813.40804802646,26255430.125202347,Delivered
PROD0615,PROD0615,PROD0146,2026-04-17,1322,18801.329654288103,13899151.205467295,Delivered
PROD0616,PROD0616,PROD0146,2025-05-23,2071,20235.353113573852,29569672.042903394,In Transit
PROD0617,PROD0617,PROD0146,2025-08-04,1947,16327.333611886213,21799910.744205568,Delivered
PROD0618,PROD0618,PROD0146,2025-12-28,1559,16941.898197696137,19009459.748698734,Delivered
PROD0619,PROD0619,PROD0146,2026-05-10,1458,17613.967336339487,16526483.962732563,In Transit
PROD0620,PROD0620,PROD0146,2026-07-09,1583,13832.526946773913,13355319.329650795,Delivered
PROD0621,PROD0621,PROD0146,2026-05-14,1346,17649.505723325936,16907429.613579106,Delivered
PROD0622,PROD0622,PROD0146,2025-08-07,1519,13577.467352785514,14081386.45422097,Pending
PROD0623,PROD0623,PROD0146,2025-11-02,1911,15763.304443153213,20767448.03334598,Cancelled
PROD0624,PROD0624,PROD0146,2026-07-01,1856,14303.822515521591,17867793.04766726,In Transit
PROD0625,PROD0625,PROD0146,2026-01-24,1628,20191.7155736753,23271431.937144075,Delivered
PROD0626,PROD0626,PROD0159,2025-05-26,2073,18650.396624331548,29872575.378390383,Delivered
PROD0627,PROD0627,PROD0159,2025-10-12,1286,17445.417476491057,13191180.680744039,Cancelled
PROD0628,PROD0628,PROD0159,2026-08-30,1345,14646.162741486138,13019445.408662047,In Transit
PROD0629,PROD0629,PROD0159,2025-10-27,2080,20087.40634636296,29535856.735283975,Pending
PROD0630,PROD0630,PROD0159,2025-05-20,1369,19600.169779568525,19053106.260265738,In Transit
PROD0631,PROD0631,PROD0159,2025-05-10,1385,16899.696089652833,13486676.413704915,Delivered
PROD0632,PROD0632,PROD0159,2025-05-29,2055,20383.89853749975,29850297.839134984,Delivered
PROD0633,PROD0633,PROD0159,2025-09-29,2056,19317.994813484464,28777980.310862936,Pending
PROD0634,PROD0634,PROD0159,2026-02-19,1807,19810.360367262547,27844022.635610197,Partially Received
PROD0635,PROD0635,PROD0159,2025-05-16,1514,15529.47970581653,16459898.752423316,Delivered
PROD0636,PROD0636,PROD0159,2025-10-14,1959,19275.34611859142,27613081.736752138,In Transit
PROD0637,PROD0637,PROD0159,2025-06-03,1929,17322.005248357123,22550705.359591823,Delivered
PROD0638,PROD0638,PROD0053,2025-02-05,1803,15245.897384298989,14333319.97359453,Cancelled
PROD0639,PROD0639,PROD0053,2026-03-16,1274,20216.276630925142,13273641.248606144,Delivered
PROD0640,PROD0640,PROD0053,2025-12-29,1453,15661.787422231706,13373805.744004294,Pending
PROD0641,PROD0641,PROD0053,2026-06-29,2076,17614.445431478103,25943976.69039287,Delivered
PROD0642,PROD0642,PROD0053,2025-07-10,1475,14758.234877491039,13262111.579926163,In Transit
PROD0643,PROD0643,PROD0053,2025-10-23,1585,19818.9572695267,24810268.87208237,In Transit
PROD0644,PROD0644,PROD0053,2025-10-11,1309,19318.251846371117,14886469.633163985,Delivered
PROD0645,PROD0645,PROD0053,2026-06-06,2072,16142.229702154438,24417950.023583014,Pending
PROD0646,PROD0646,PROD0053,2025-01-18,1398,13465.16923745139,12428295.09126965,Partially Received
PROD0647,PROD0647,PROD0053,2026-05-25,1742,19985.408833753605,23415906.311385695,Partially Received
PROD0648,PROD0648,PROD0053,2025-01-24,1486,19806.62861712275,17217248.891083866,Delivered
PROD0649,PROD0649,PROD0053,2025-10-12,1445,20344.73006803154,21493855.649944853,Pending
PROD0650,PROD0650,PROD0093,2026-06-27,1686,19823.515753486416,27649205.14823082,In Transit
PROD0651,PROD0651,PROD0093,2026-08-27,1806,16842.99780986083,17870564.07492288,In Transit
PROD0652,PROD0652,PROD0093,2025-08-29,1936,18142.329720607217,23500731.184644543,Delivered
PROD0653,PROD0653,PROD0093,2025-12-06,1330,17806.310876154872,14260595.526101109,In Transit
PROD0654,PROD0654,PROD0093,2026-08-27,1897,18030.009287616762,23424385.9052271,Delivered
PROD0655,PROD0655,PROD0093,2026-07-07,1749,18228.558962802996,20822478.748105083,Delivered
PROD0656,PROD0656,PROD0093,2026-05-01,1649,15113.591869209804,16537797.913875174,Delivered
PROD0657,PROD0657,PROD0093,2025-06-14,1962,15968.579368770586,22736060.623573024,Delivered
PROD0658,PROD0658,PROD0093,2026-02-28,1750,16901.718351149582,23812886.811996233,Delivered
PROD0659,PROD0659,PROD0093,2026-07-05,2076,18581.10773013228,27074977.637519322,Delivered
PROD0660,PROD0660,PROD0093,2025-06-26,1957,12600.052248121696,18967570.797604304,Pending
PROD0661,PROD0661,PROD0093,2025-08-29,1542,17817.264098785436,18835598.077777483,In Transit
PROD0662,PROD0662,PROD0050,2026-04-07,1599,19287.417535826426,21157249.149195936,Delivered
PROD0663,PROD0663,PROD0050,2026-01-31,1517,18474.15613295243,17866621.592040922,Pending
PROD0664,PROD0664,PROD0050,2025-06-01,2024,18785.98551094816,28626965.832032893,Partially Received
PROD0665,PROD0665,PROD0050,2026-03-06,1856,13836.527655321868,18503697.787759893,Partially Received
PROD0666,PROD0666,PROD0050,2025-04-20,1696,15189.370364418994,17228837.2983568,Pending
PROD0667,PROD0667,PROD0050,2025-09-05,2087,12816.713347394836,23311236.837075144,Cancelled
PROD0668,PROD0668,PROD0050,2026-06-16,1940,17429.62232917585,24764990.954714306,In Transit
PROD0669,PROD0669,PROD0050,2025-03-28,2082,17508.014178292164,28435716.17717312,Cancelled
PROD0670,PROD0670,PROD0050,2026-04-23,2062,16311.015075475856,27702915.315277398,Partially Received
PROD0671,PROD0671,PROD0050,2025-12-30,2088,15184.522530899483,28396341.384286042,Delivered
PROD0672,PROD0672,PROD0050,2025-04-11,2002,12968.832308838708,20109714.329666235,Partially Received
PROD0673,PROD0673,PROD0050,2025-12-06,1549,18263.22295417881,20448111.263532028,Pending
PROD0674,PROD0674,PROD0116,2026-05-18,1618,15957.811692506442,16028846.41502234,Pending
PROD0675,PROD0675,PROD0116,2025-02-15,1709,17347.29743379004,17852346.07286844,Partially Received
PROD0676,PROD0676,PROD0116,2025-02-12,2077,19438.007702704763,27299563.25889707,Delivered
PROD0677,PROD0677,PROD0116,2025-06-20,1503,17315.763841719112,19718917.805715356,Delivered
PROD0678,PROD0678,PROD0116,2025-05-17,1957,16651.743838151146,23182720.829012096,In Transit
PROD0679,PROD0679,PROD0116,2026-03-10,1855,14932.016209167996,18784076.52438426,Pending
PROD0680,PROD0680,PROD0116,2025-05-03,1332,17052.90162159022,14253536.044283805,Partially Received
PROD0681,PROD0681,PROD0116,2026-06-20,1561,12675.66464811831,15777129.218509875,Partially Received
PROD0682,PROD0682,PROD0116,2026-04-10,1616,20332.654155030195,24147529.363094702,Pending
PROD0683,PROD0683,PROD0116,2025-07-06,1670,13932.87177296715,15779892.780422483,Cancelled
PROD0684,PROD0684,PROD0116,2026-03-19,2055,17947.800140258856,26621748.69607092,Delivered
PROD0685,PROD0685,PROD0116,2026-08-22,1997,11756.176984692964,13855109.801746964,Partially Received
PROD0686,PROD0686,PROD0036,2026-02-28,1520,17445.371668601558,14688726.87165642,Delivered
PROD0687,PROD0687,PROD0036,2026-02-14,1677,20157.925596440844,22718052.78246586,In Transit
PROD0688,PROD0688,PROD0036,2026-06-24,1391,12497.57159159683,12546230.164415829,Delivered
PROD0689,PROD0689,PROD0036,2025-07-02,1714,17756.33119579445,23231094.404203113,In Transit
PROD0690,PROD0690,PROD0036,2025-01-11,1838,15646.329290515205,19899242.911392212,Delivered
PROD0691,PROD0691,PROD0036,2025-03-18,1545,20211.864685079265,20173486.32230715,Delivered
PROD0692,PROD0692,PROD0036,2025-10-02,1828,17774.535549913096,20290301.564975016,In Transit
PROD0693,PROD0693,PROD0036,2025-12-01,1799,17613.643967526976,18000024.07425329,Pending
PROD0694,PROD0694,PROD0036,2026-01-10,1972,17830.351278480317,26679841.12933104,Delivered
PROD0695,PROD0695,PROD0036,2026-06-22,1957,18717.63633037677,28153373.535051864,Pending
PROD0696,PROD0696,PROD0036,2025-08-25,1516,15417.061122636895,14688241.833699375,Delivered
PROD0697,PROD0697,PROD0036,2025-07-07,1941,17298.21603517036,24300083.905690473,Delivered
PROD0698,PROD0698,PROD0029,2025-05-16,1554,14829.438845337538,16478822.4752349,Delivered
PROD0699,PROD0699,PROD0029,2026-06-16,1829,14414.176948714618,20089853.691827476,In Transit
PROD0700,PROD0700,PROD0029,2026-01-05,1463,20374.94159105615,26895163.664882626,Pending
PROD0701,PROD0701,PROD0029,2025-05-24,1368,19895.9907748028,17491870.888367474,In Transit
PROD0702,PROD0702,PROD0029,2025-04-15,1481,15844.814036976211,14682861.204992019,Pending
PROD0703,PROD0703,PROD0029,2025-11-29,1309,16491.272694885436,12782337.59348866,In Transit
PROD0704,PROD0704,PROD0029,2025-02-16,1732,15219.629221220972,18985136.152517553,Pending
PROD0705,PROD0705,PROD0029,2025-05-27,1516,13951.067902584158,14702716.305427019,Cancelled
PROD0706,PROD0706,PROD0029,2025-04-24,1778,17435.84130137427,21529383.126381807,Delivered
PROD0707,PROD0707,PROD0029,2025-01-14,1805,14177.0157623887,19019121.76043734,Delivered
PROD0708,PROD0708,PROD0029,2026-02-23,1516,18625.613059355022,19575974.18718306,Delivered
PROD0709,PROD0709,PROD0029,2026-05-01,1695,15665.486646630021,22385144.021202907,In Transit
PROD0710,PROD0710,PROD0138,2026-01-25,1884,16839.906595945533,24485841.16315299,In Transit
PROD0711,PROD0711,PROD0138,2025-03-29,2059,12103.25739818726,18958281.017478324,Delivered
PROD0712,PROD0712,PROD0138,2026-08-15,1475,18138.998211826056,17374358.387379657,Partially Received
PROD0713,PROD0713,PROD0138,2025-07-03,1824,13955.341691333913,18617345.959598538,Cancelled
PROD0714,PROD0714,PROD0138,2025-06-21,1421,14138.419406108957,13247451.46974654,Delivered
PROD0715,PROD0715,PROD0138,2026-01-18,1309,11898.300052113576,11853086.438649025,Delivered
PROD0716,PROD0716,PROD0138,2025-06-21,1633,19827.475892451952,25966102.842229333,Delivered
PROD0717,PROD0717,PROD0138,2025-11-20,1826,17520.81699003344,22523633.857772846,Delivered
PROD0718,PROD0718,PROD0138,2026-05-31,1416,17703.703566380987,14436516.414579306,Partially Received
PROD0719,PROD0719,PROD0138,2025-05-01,1773,14760.203821451581,18795878.229889583,In Transit
PROD0720,PROD0720,PROD0138,2026-05-17,2016,17456.275790156506,24781727.422820978,Delivered
PROD0721,PROD0721,PROD0138,2026-02-19,1575,19562.648848608056,24830341.911684766,Delivered
PROD0722,PROD0722,PROD0081,2025-11-18,1649,13420.224453445666,16922345.819063943,Delivered
PROD0723,PROD0723,PROD0081,2025-05-23,1273,14752.278382592409,11845568.438251683,Delivered
PROD0724,PROD0724,PROD0081,2025-03-25,1708,19906.035757046047,23268797.53308201,Delivered
PROD0725,PROD0725,PROD0081,2025-05-07,1494,19819.133287252847,22378138.679591063,In Transit
PROD0726,PROD0726,PROD0081,2026-06-12,1783,15374.466434125303,19982437.79378985,In Transit
PROD0727,PROD0727,PROD0081,2025-06-16,1431,15640.938357549385,17939892.232561123,Partially Received
PROD0728,PROD0728,PROD0081,2025-08-16,1351,20082.56444937192,17360368.837874666,Delivered
PROD0729,PROD0729,PROD0081,2026-02-21,2038,20016.149833622414,29265104.68290468,Pending
PROD0730,PROD0730,PROD0081,2026-07-14,2072,12827.772067477052,23818993.428802583,Delivered
PROD0731,PROD0731,PROD0081,2025-07-29,1406,17798.625680961177,14529527.736137014,Delivered
PROD0732,PROD0732,PROD0081,2026-07-11,1798,17121.772725041494,17911479.534873538,Partially Received
PROD0733,PROD0733,PROD0081,2025-07-03,1762,17452.094186992137,20725857.878325317,Pending
PROD0734,PROD0734,PROD0182,2026-05-10,1787,19647.587600914176,25623901.70311264,Delivered
PROD0735,PROD0735,PROD0182,2025-06-19,1781,14838.776601423013,20232164.566373605,Delivered
PROD0736,PROD0736,PROD0182,2026-03-16,1680,18459.811226653055,22530746.41537613,Pending
PROD0737,PROD0737,PROD0182,2026-08-31,1452,16240.835874352166,16535255.801032912,Partially Received
PROD0738,PROD0738,PROD0182,2026-01-22,1704,12072.869800890247,15265852.268628975,In Transit
PROD0739,PROD0739,PROD0182,2026-07-22,1911,18744.14023860703,26151560.31934648,Delivered
PROD0740,PROD0740,PROD0182,2025-09-26,1639,18962.44266903737,19097764.401298225,Delivered
PROD0741,PROD0741,PROD0182,2025-09-25,1514,18435.41883856988,19266694.20046478,Delivered
PROD0742,PROD0742,PROD0182,2025-06-06,1656,20111.25900703303,25961497.61403732,Delivered
PROD0743,PROD0743,PROD0182,2026-01-16,1731,14339.482266400782,20821736.521590777,In Transit
PROD0744,PROD0744,PROD0182,2026-08-01,1783,15356.188249697425,17095994.344618686,Pending
PROD0745,PROD0745,PROD0182,2026-04-02,2089,16248.532696249404,27544984.002317373,Delivered
PROD0746,PROD0746,PROD0161,2026-05-29,1939,19265.71261201666,26922253.744316183,Pending
PROD0747,PROD0747,PROD0161,2025-07-12,1819,19119.14682371291,27171595.264027633,Pending
PROD0748,PROD0748,PROD0161,2025-09-23,1559,20230.092006724382,26558185.319023125,Pending
PROD0749,PROD0749,PROD0161,2025-04-27,1498,17776.44126385555,15265866.744067118,Delivered
PROD0750,PROD0750,PROD0161,2026-03-02,1834,18257.681105492957,26361971.788657706,Delivered
PROD0751,PROD0751,PROD0161,2026-05-18,1909,19070.810837023713,27393196.37323903,Delivered
PROD0752,PROD0752,PROD0161,2026-06-13,2094,19732.745974419508,29956131.411266,Delivered
PROD0753,PROD0753,PROD0161,2026-04-10,1647,15084.658130768088,18794713.10657581,Delivered
PROD0754,PROD0754,PROD0161,2026-01-05,1294,20195.968398650417,15556076.299124822,Delivered
PROD0755,PROD0755,PROD0161,2025-11-13,1609,17001.430849711352,19369229.02617368,Delivered
PROD0756,PROD0756,PROD0161,2025-10-10,1674,13475.613794538187,14805158.47743301,Delivered
PROD0757,PROD0757,PROD0161,2026-05-17,1992,20284.45181237364,29620877.84154939,Partially Received
PROD0758,PROD0758,PROD0079,2025-11-25,2017,17672.22366223025,27811248.403895296,Pending
PROD0759,PROD0759,PROD0079,2026-07-09,1292,20526.455908808486,17865657.00518343,Delivered
PROD0760,PROD0760,PROD0079,2026-02-09,1317,14469.66266422972,12006354.229074525,Partially Received
PROD0761,PROD0761,PROD0079,2026-07-28,1413,13472.23343169145,13898294.714763569,Delivered
PROD0762,PROD0762,PROD0079,2025-06-02,1737,14970.608825923511,18454153.38232351,Delivered
PROD0763,PROD0763,PROD0079,2026-07-04,1976,11871.373218199262,16164680.952583667,Pending
PROD0764,PROD0764,PROD0079,2025-11-09,2045,18904.164338232167,29294014.70772542,Delivered
PROD0765,PROD0765,PROD0079,2025-01-14,1364,14737.104941767519,13963229.74900851,Delivered
PROD0766,PROD0766,PROD0079,2025-02-27,2016,11792.493500958872,13974891.608140096,Delivered
PROD0767,PROD0767,PROD0079,2026-01-05,1777,18835.054970316905,23170513.91355348,Delivered
PROD0768,PROD0768,PROD0079,2025-05-28,1386,20571.60884271811,25950218.236477394,In Transit
PROD0769,PROD0769,PROD0079,2025-01-10,1457,16712.112192773548,19230407.4436637,Delivered
PROD0770,PROD0770,PROD0139,2025-11-27,1955,13462.77919300296,20032795.905382153,Delivered
PROD0771,PROD0771,PROD0139,2025-01-20,1526,13728.145380285205,15811432.73638575,Delivered
PROD0772,PROD0772,PROD0139,2025-05-26,1788,15373.52142359572,19846942.40200416,In Transit
PROD0773,PROD0773,PROD0139,2026-08-31,1787,15763.810234334784,24111179.13927985,Delivered
PROD0774,PROD0774,PROD0139,2025-03-03,1824,16037.95029016515,23248630.46809168,Partially Received
PROD0775,PROD0775,PROD0139,2026-08-11,1516,14942.387760081638,12830707.710674604,Pending
PROD0776,PROD0776,PROD0139,2026-02-05,1292,19861.68399562612,17876876.8021624,Delivered
PROD0777,PROD0777,PROD0139,2026-04-28,1910,14214.985390172937,17950876.031397138,Pending
PROD0778,PROD0778,PROD0139,2025-02-26,2040,19478.866840096533,29013335.27925421,Delivered
PROD0779,PROD0779,PROD0139,2025-10-15,1753,17077.328377300644,26192468.97953491,Delivered
PROD0780,PROD0780,PROD0139,2026-03-18,1713,12500.442028400144,15297689.698950982,Delivered
PROD0781,PROD0781,PROD0139,2025-04-20,1414,14584.948098845729,12426385.276166284,Delivered
