inventory_id,supplier_id,product_id,warehouse,quantity_on_hand,quantity_reserved,quantity_available,reorder_point,inventory_status
INV00349,SUP0071,PROD0019,Kolkata DC,2348,101,2247,283,Healthy
INV00350,SUP0036,PROD0171,Pune DC,3928,395,3533,765,Overstocked
INV00351,SUP0076,PROD0066,Bengaluru DC,4607,208,4399,760,Healthy
INV00352,SUP0037,PROD0007,Hyderabad DC,1052,605,447,879,Low Stock
INV00353,SUP0017,PROD0138,Hyderabad DC,3318,295,3023,730,Healthy
INV00354,SUP0026,PROD0198,Bengaluru DC,234,207,27,205,Low Stock
INV00355,SUP0082,PROD0090,Hyderabad DC,242,147,95,793,Low Stock
INV00356,SUP0075,PROD0099,Mumbai DC,1533,119,1414,621,Healthy
INV00357,SUP0049,PROD0116,Hyderabad DC,3765,126,3639,664,Healthy
INV00358,SUP0054,PROD0106,Mumbai DC,3567,79,3488,51,Healthy
INV00359,SUP0096,PROD0101,Kolkata DC,1970,284,1686,228,Healthy
INV00360,SUP0018,PROD0033,Mumbai DC,1094,696,398,765,Low Stock
INV00361,SUP0035,PROD0158,Pune DC,4820,557,4263,90,Healthy
INV00362,SUP0093,PROD0113,Bengaluru DC,3468,567,2901,276,Healthy
INV00363,SUP0046,PROD0159,Kolkata DC,132,24,108,535,Low Stock
INV00364,SUP0058,PROD0158,Hyderabad DC,591,335,256,203,Healthy
INV00365,SUP0036,PROD0104,Pune DC,985,280,705,350,Overstocked
INV00366,SUP0022,PROD0055,Delhi DC,2009,795,1214,928,Healthy
INV00367,SUP0059,PROD0078,Delhi DC,3239,369,2870,494,Healthy
INV00368,SUP0049,PROD0014,Mumbai DC,901,562,339,442,Low Stock
INV00369,SUP0063,PROD0193,Pune DC,1050,388,662,273,Overstocked
INV00370,SUP0075,PROD0193,Hyderabad DC,2922,752,2170,976,Healthy
INV00371,SUP0079,PROD0163,Kolkata DC,2743,364,2379,646,Healthy
INV00372,SUP0082,PROD0047,Bengaluru DC,3981,701,3280,499,Healthy
INV00373,SUP0012,PROD0077,Mumbai DC,4979,46,4933,76,Overstocked
INV00374,SUP0042,PROD0001,Delhi DC,1465,760,705,870,Low Stock
INV00375,SUP0044,PROD0017,Kolkata DC,1706,800,906,327,Healthy
INV00376,SUP0088,PROD0066,Mumbai DC,4500,408,4092,542,Healthy
INV00377,SUP0069,PROD0138,Delhi DC,1873,586,1287,50,Healthy
INV00378,SUP0097,PROD0062,Delhi DC,1912,67,1845,308,Healthy
INV00379,SUP0049,PROD0188,Bengaluru DC,685,382,303,753,Low Stock
INV00380,SUP0038,PROD0149,Pune DC,1621,152,1469,416,Healthy
INV00381,SUP0034,PROD0179,Chennai DC,4819,468,4351,588,Healthy
INV00382,SUP0076,PROD0082,Kolkata DC,1750,65,1685,187,Overstocked
INV00383,SUP0002,PROD0075,Delhi DC,114,74,40,379,Low Stock
INV00384,SUP0032,PROD0113,Bengaluru DC,4059,666,3393,495,Healthy
INV00385,SUP0066,PROD0050,Kolkata DC,424,357,67,591,Low Stock
INV00386,SUP0048,PROD0129,Hyderabad DC,422,30,392,152,Overstocked
INV00387,SUP0069,PROD0123,Mumbai DC,1992,87,1905,369,Overstocked
INV00388,SUP0011,PROD0084,Mumbai DC,754,66,688,306,Healthy
INV00389,SUP0062,PROD0137,Pune DC,3379,174,3205,696,Healthy
INV00390,SUP0063,PROD0141,Pune DC,635,561,74,517,Low Stock
INV00391,SUP0006,PROD0158,Delhi DC,3320,646,2674,587,Healthy
INV00392,SUP0039,PROD0033,Kolkata DC,2708,779,1929,515,Healthy
INV00393,SUP0053,PROD0165,Pune DC,4488,667,3821,907,Healthy
INV00394,SUP0055,PROD0149,Kolkata DC,1621,250,1371,996,Overstocked
INV00395,SUP0010,PROD0096,Hyderabad DC,2156,183,1973,773,Healthy
INV00396,SUP0002,PROD0104,Mumbai DC,272,27,245,239,Healthy
INV00397,SUP0024,PROD0129,Hyderabad DC,3536,343,3193,712,Healthy
INV00398,SUP0090,PROD0005,Delhi DC,2674,141,2533,222,Overstocked
INV00399,SUP0013,PROD0025,Bengaluru DC,2369,157,2212,77,Healthy
INV00400,SUP0062,PROD0010,Delhi DC,844,322,522,127,Healthy
INV00401,SUP0095,PROD0151,Pune DC,4639,145,4494,69,Healthy
INV00402,SUP0055,PROD0064,Mumbai DC,1685,757,928,581,Healthy
INV00403,SUP0018,PROD0035,Delhi DC,2276,38,2238,82,Healthy
INV00404,SUP0076,PROD0034,Pune DC,1508,680,828,230,Healthy
INV00405,SUP0049,PROD0036,Hyderabad DC,225,24,201,729,Low Stock
INV00406,SUP0079,PROD0194,Kolkata DC,379,38,341,166,Healthy
INV00407,SUP0033,PROD0137,Chennai DC,2512,214,2298,278,Healthy
INV00408,SUP0025,PROD0059,Chennai DC,1427,372,1055,235,Healthy
INV00409,SUP0015,PROD0055,Chennai DC,1296,249,1047,800,Healthy
INV00410,SUP0043,PROD0106,Mumbai DC,2320,341,1979,179,Healthy
INV00411,SUP0024,PROD0129,Kolkata DC,3274,305,2969,841,Healthy
INV00412,SUP0079,PROD0114,Delhi DC,3507,5,3502,227,Overstocked
INV00413,SUP0066,PROD0111,Mumbai DC,3517,197,3320,324,Overstocked
INV00414,SUP0007,PROD0187,Bengaluru DC,4778,365,4413,303,Healthy
INV00415,SUP0082,PROD0172,Kolkata DC,3879,640,3239,976,Healthy
INV00416,SUP0036,PROD0170,Hyderabad DC,4692,563,4129,702,Healthy
INV00417,SUP0023,PROD0160,Bengaluru DC,3865,237,3628,414,Healthy
INV00418,SUP0043,PROD0177,Delhi DC,1454,392,1062,463,Healthy
INV00419,SUP0073,PROD0017,Bengaluru DC,2191,499,1692,832,Healthy
INV00420,SUP0048,PROD0064,Bengaluru DC,4185,62,4123,684,Healthy
INV00421,SUP0039,PROD0027,Delhi DC,2183,484,1699,851,Healthy
INV00422,SUP0032,PROD0104,Mumbai DC,4764,714,4050,429,Healthy
INV00423,SUP0057,PROD0200,Bengaluru DC,2218,783,1435,453,Overstocked
INV00424,SUP0041,PROD0171,Chennai DC,1911,346,1565,263,Overstocked
INV00425,SUP0090,PROD0177,Hyderabad DC,3340,130,3210,830,Overstocked
INV00426,SUP0071,PROD0087,Mumbai DC,2046,157,1889,346,Overstocked
INV00427,SUP0097,PROD0100,Delhi DC,4045,606,3439,204,Healthy
INV00428,SUP0044,PROD0122,Bengaluru DC,670,160,510,706,Low Stock
INV00429,SUP0083,PROD0179,Hyderabad DC,3427,201,3226,812,Overstocked
INV00430,SUP0029,PROD0083,Delhi DC,2223,217,2006,725,Healthy
INV00431,SUP0071,PROD0085,Mumbai DC,4097,767,3330,489,Overstocked
INV00432,SUP0074,PROD0007,Hyderabad DC,3382,103,3279,452,Overstocked
INV00433,SUP0019,PROD0076,Hyderabad DC,4632,481,4151,654,Healthy
INV00434,SUP0079,PROD0156,Bengaluru DC,4475,673,3802,129,Healthy
INV00435,SUP0046,PROD0058,Bengaluru DC,4096,85,4011,153,Overstocked
INV00436,SUP0084,PROD0051,Mumbai DC,3783,90,3693,79,Healthy
INV00437,SUP0064,PROD0054,Pune DC,3882,133,3749,438,Healthy
INV00438,SUP0089,PROD0043,Chennai DC,33,6,27,330,Low Stock
INV00439,SUP0079,PROD0109,Hyderabad DC,3948,567,3381,975,Healthy
INV00440,SUP0072,PROD0036,Chennai DC,3167,749,2418,331,Healthy
INV00441,SUP0016,PROD0034,Kolkata DC,1003,292,711,457,Healthy
INV00442,SUP0076,PROD0197,Bengaluru DC,2439,791,1648,502,Healthy
INV00443,SUP0042,PROD0165,Chennai DC,2277,147,2130,816,Overstocked
INV00444,SUP0022,PROD0100,Bengaluru DC,2429,352,2077,818,Healthy
INV00445,SUP0025,PROD0154,Hyderabad DC,891,471,420,192,Overstocked
INV00446,SUP0076,PROD0162,Bengaluru DC,2462,11,2451,270,Overstocked
INV00447,SUP0034,PROD0130,Hyderabad DC,654,112,542,235,Healthy
INV00448,SUP0090,PROD0099,Pune DC,2393,580,1813,521,Overstocked
INV00449,SUP0053,PROD0116,Chennai DC,209,105,104,748,Low Stock
INV00450,SUP0029,PROD0056,Pune DC,2692,225,2467,664,Healthy
INV00451,SUP0014,PROD0100,Kolkata DC,880,173,707,408,Overstocked
INV00452,SUP0004,PROD0030,Mumbai DC,3287,794,2493,785,Overstocked
INV00453,SUP0078,PROD0070,Kolkata DC,4793,34,4759,829,Healthy
INV00454,SUP0025,PROD0058,Mumbai DC,1897,278,1619,328,Healthy
INV00455,SUP0086,PROD0108,Mumbai DC,3948,672,3276,869,Overstocked
INV00456,SUP0036,PROD0137,Kolkata DC,822,288,534,96,Overstocked
INV00457,SUP0070,PROD0177,Pune DC,2173,90,2083,795,Healthy
INV00458,SUP0056,PROD0127,Pune DC,4919,221,4698,88,Healthy
INV00459,SUP0070,PROD0024,Delhi DC,849,410,439,60,Overstocked
INV00460,SUP0084,PROD0182,Pune DC,4835,678,4157,723,Healthy
INV00461,SUP0007,PROD0080,Chennai DC,1323,39,1284,204,Overstocked
INV00462,SUP0054,PROD0107,Chennai DC,975,413,562,987,Low Stock
INV00463,SUP0005,PROD0192,Delhi DC,592,40,552,302,Healthy
INV00464,SUP0016,PROD0198,Hyderabad DC,1643,264,1379,563,Healthy
INV00465,SUP0039,PROD0142,Mumbai DC,2139,159,1980,111,Healthy
INV00466,SUP0026,PROD0020,Bengaluru DC,3485,62,3423,762,Overstocked
INV00467,SUP0086,PROD0025,Mumbai DC,3978,605,3373,152,Overstocked
INV00468,SUP0049,PROD0016,Bengaluru DC,654,331,323,856,Low Stock
INV00469,SUP0013,PROD0180,Mumbai DC,707,507,200,168,Healthy
INV00470,SUP0091,PROD0026,Kolkata DC,4775,698,4077,366,Healthy
INV00471,SUP0018,PROD0078,Pune DC,3800,685,3115,938,Healthy
INV00472,SUP0067,PROD0143,Pune DC,723,296,427,144,Healthy
INV00473,SUP0069,PROD0118,Bengaluru DC,2450,324,2126,189,Overstocked
INV00474,SUP0010,PROD0198,Bengaluru DC,4977,218,4759,496,Overstocked
INV00475,SUP0048,PROD0126,Bengaluru DC,3117,301,2816,930,Healthy
INV00476,SUP0078,PROD0019,Pune DC,1956,567,1389,857,Healthy
INV00477,SUP0082,PROD0128,Hyderabad DC,2471,629,1842,163,Healthy
INV00478,SUP0016,PROD0148,Hyderabad DC,2345,173,2172,305,Healthy
INV00479,SUP0016,PROD0090,Hyderabad DC,2326,49,2277,127,Healthy
INV00480,SUP0011,PROD0086,Bengaluru DC,1784,339,1445,102,Overstocked
INV00481,SUP0085,PROD0111,Bengaluru DC,1519,397,1122,118,Overstocked
INV00482,SUP0033,PROD0089,Mumbai DC,2761,171,2590,380,Overstocked
INV00483,SUP0064,PROD0190,Mumbai DC,2554,76,2478,52,Overstocked
INV00484,SUP0047,PROD0073,Pune DC,3985,737,3248,878,Overstocked
INV00485,SUP0060,PROD0150,Chennai DC,4446,611,3835,771,Healthy
INV00486,SUP0067,PROD0135,Chennai DC,2940,436,2504,449,Healthy
INV00487,SUP0065,PROD0146,Pune DC,4897,226,4671,109,Healthy
INV00488,SUP0014,PROD0152,Delhi DC,2791,443,2348,512,Overstocked
INV00489,SUP0052,PROD0054,Chennai DC,2995,372,2623,846,Healthy
INV00490,SUP0019,PROD0048,Pune DC,3672,653,3019,791,Healthy
INV00491,SUP0020,PROD0100,Hyderabad DC,3311,136,3175,828,Healthy
INV00492,SUP0052,PROD0094,Kolkata DC,212,66,146,441,Low Stock
INV00493,SUP0002,PROD0122,Pune DC,184,169,15,93,Low Stock
INV00494,SUP0038,PROD0168,Mumbai DC,2248,113,2135,908,Healthy
INV00495,SUP0049,PROD0131,Pune DC,3448,184,3264,316,Overstocked
INV00496,SUP0066,PROD0114,Hyderabad DC,840,5,835,53,Healthy
INV00497,SUP0053,PROD0139,Delhi DC,4911,60,4851,738,Healthy
INV00498,SUP0063,PROD0035,Bengaluru DC,4393,144,4249,57,Healthy
INV00499,SUP0022,PROD0050,Pune DC,4108,737,3371,163,Healthy
INV00500,SUP0085,PROD0042,Chennai DC,1146,234,912,196,Healthy
